case_id,d,conditioning_dimension,rho,event,rule,N,rep,seed,method,estimate,reference,abs_error,generation_time_s,evaluation_time_s,total_runtime_s,generation_bytes,evaluation_bytes,generation_allocations,evaluation_allocations,hfunc_calls,hinv_calls,pair_cdf_calls
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,1024,29,20917580,current_indicator,0.564453125,0.5547860119171046,0.009667113082895362,0.019399625,0.103229958,0.122629583,20791168,3176736,1741,2683,NaN,NaN,NaN
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,1024,30,20917581,current_indicator,0.548828125,0.5547860119171046,0.005957886917104638,0.020589916,0.114090584,0.13468049999999998,20791168,3176736,1741,2683,NaN,NaN,NaN
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,1024,1,20917552,reduced_conditional,0.5549986235666997,0.5547860119171046,0.00021261164959507362,0.020768584,0.104425875,0.125194459,20791168,112,1741,2,506880,156672,1024
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,1024,2,20917553,reduced_conditional,0.5545824655670618,0.5547860119171046,0.00020354635004282695,0.020269833,0.110574708,0.13084454099999998,20791168,112,1741,2,506880,156672,1024
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,1024,3,20917554,reduced_conditional,0.5549637608976513,0.5547860119171046,0.00017774898054667698,0.020556375,0.101549208,0.122105583,20791168,112,1741,2,506880,156672,1024
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,1024,4,20917555,reduced_conditional,0.5547716140643648,0.5547860119171046,1.4397852739822525e-5,0.020715417,0.100902708,0.121618125,20791168,112,1741,2,506880,156672,1024
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,1024,5,20917556,reduced_conditional,0.5551349971529411,0.5547860119171046,0.00034898523583648533,0.020314,0.100602958,0.120916958,20791168,112,1741,2,506880,156672,1024
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,1024,6,20917557,reduced_conditional,0.554894678756014,0.5547860119171046,0.00010866683890931039,0.019801666,0.100219416,0.120021082,20791168,112,1741,2,506880,156672,1024
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,1024,7,20917558,reduced_conditional,0.5547189635074073,0.5547860119171046,6.704840969729009e-5,0.019504542,0.100505791,0.120010333,20791168,112,1741,2,506880,156672,1024
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,1024,8,20917559,reduced_conditional,0.5547907776932133,0.5547860119171046,4.765776108639486e-6,0.020049084,0.101629,0.12167808399999999,20791168,112,1741,2,506880,156672,1024
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,1024,9,20917560,reduced_conditional,0.55474519202265,0.5547860119171046,4.081989445459122e-5,0.0205735,0.103666041,0.12423954100000001,20791168,112,1741,2,506880,156672,1024
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,1024,10,20917561,reduced_conditional,0.5546879898621551,0.5547860119171046,9.802205494957583e-5,0.020560084,0.101160459,0.12172054299999999,20791168,112,1741,2,506880,156672,1024
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,1024,11,20917562,reduced_conditional,0.5548978283258952,0.5547860119171046,0.00011181640879054378,0.020880709,0.101823416,0.122704125,20791168,112,1741,2,506880,156672,1024
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,1024,12,20917563,reduced_conditional,0.5547747922701881,0.5547860119171046,1.1219646916527104e-5,0.021164458,0.102647209,0.123811667,20791168,112,1741,2,506880,156672,1024
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,1024,13,20917564,reduced_conditional,0.5544683702900987,0.5547860119171046,0.0003176416270059823,0.020820584,0.101413625,0.122234209,20791168,112,1741,2,506880,156672,1024
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,1024,14,20917565,reduced_conditional,0.5546575584205928,0.5547860119171046,0.0001284534965118045,0.021306333,0.101320084,0.122626417,20791168,112,1741,2,506880,156672,1024
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,1024,15,20917566,reduced_conditional,0.5548911897319334,0.5547860119171046,0.00010517781482877187,0.021189916,0.101228792,0.122418708,20791168,112,1741,2,506880,156672,1024
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,1024,16,20917567,reduced_conditional,0.5549051261157868,0.5547860119171046,0.00011911419868215756,0.020703666,0.100607125,0.121310791,20791168,112,1741,2,506880,156672,1024
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,1024,17,20917568,reduced_conditional,0.5544160481549955,0.5547860119171046,0.00036996376210918225,0.019992584,0.101541917,0.12153450099999999,20791168,112,1741,2,506880,156672,1024
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,1024,18,20917569,reduced_conditional,0.5543773233863409,0.5547860119171046,0.00040868853076370115,0.032675667,0.111043417,0.143719084,20791168,112,1741,2,506880,156672,1024
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,1024,19,20917570,reduced_conditional,0.55520552551169,0.5547860119171046,0.0004195135945853634,0.133357667,0.110807542,0.244165209,20791168,112,1741,2,506880,156672,1024
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,1024,20,20917571,reduced_conditional,0.5548476093274952,0.5547860119171046,6.15974103905792e-5,0.022344334,0.106855125,0.129199459,20791168,112,1741,2,506880,156672,1024
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,1024,21,20917572,reduced_conditional,0.554687612277463,0.5547860119171046,9.839963964164422e-5,0.01961525,0.105018167,0.124633417,20791168,112,1741,2,506880,156672,1024
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,1024,22,20917573,reduced_conditional,0.5544270338554181,0.5547860119171046,0.00035897806168649904,0.027193167,0.109648084,0.136841251,20791168,112,1741,2,506880,156672,1024
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,1024,23,20917574,reduced_conditional,0.5547332183580558,0.5547860119171046,5.2793559048858185e-5,0.022077916,0.102316584,0.1243945,20791168,112,1741,2,506880,156672,1024
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,1024,24,20917575,reduced_conditional,0.554802865406635,0.5547860119171046,1.6853489530399557e-5,0.019614916,0.102669625,0.122284541,20791168,112,1741,2,506880,156672,1024
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,1024,25,20917576,reduced_conditional,0.5545739382395789,0.5547860119171046,0.00021207367752573703,0.019464084,0.101599833,0.121063917,20791168,112,1741,2,506880,156672,1024
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,1024,26,20917577,reduced_conditional,0.5547505248499028,0.5547860119171046,3.548706720180039e-5,0.019209625,0.100892542,0.12010216700000001,20791168,112,1741,2,506880,156672,1024
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,1024,27,20917578,reduced_conditional,0.5545991492180838,0.5547860119171046,0.00018686269902079555,0.020104166,0.100495333,0.120599499,20791168,112,1741,2,506880,156672,1024
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,1024,28,20917579,reduced_conditional,0.5554204958252539,0.5547860119171046,0.0006344839081492415,0.019077583,0.100358583,0.119436166,20791168,112,1741,2,506880,156672,1024
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,1024,29,20917580,reduced_conditional,0.5547417373746699,0.5547860119171046,4.4274542434719066e-5,0.019001,0.100209875,0.11921087500000001,20791168,112,1741,2,506880,156672,1024
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,1024,30,20917581,reduced_conditional,0.5541302837159306,0.5547860119171046,0.0006557282011739884,0.019783958,0.100009209,0.119793167,20791168,112,1741,2,506880,156672,1024
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,4096,1,21224752,current_indicator,0.552490234375,0.5547860119171046,0.002295777542104638,0.082891,0.448092625,0.5309836250000001,82069888,5683488,1861,2683,NaN,NaN,NaN
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,4096,2,21224753,current_indicator,0.55126953125,0.5547860119171046,0.003516480667104638,0.082720542,0.422759292,0.505479834,82069888,5683488,1861,2683,NaN,NaN,NaN
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,4096,3,21224754,current_indicator,0.552490234375,0.5547860119171046,0.002295777542104638,0.242103209,0.420578417,0.662681626,82069888,5683488,1861,2683,NaN,NaN,NaN
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,4096,4,21224755,current_indicator,0.557373046875,0.5547860119171046,0.002587034957895362,0.081209792,0.4283725,0.5095822919999999,82069888,5683488,1861,2683,NaN,NaN,NaN
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,4096,5,21224756,current_indicator,0.55224609375,0.5547860119171046,0.002539918167104638,0.08194125,0.429181375,0.5111226249999999,82069888,5683488,1861,2683,NaN,NaN,NaN
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,4096,6,21224757,current_indicator,0.556640625,0.5547860119171046,0.0018546130828953622,0.081210291,0.423570792,0.504781083,82069888,5683488,1861,2683,NaN,NaN,NaN
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,4096,7,21224758,current_indicator,0.552490234375,0.5547860119171046,0.002295777542104638,0.080320583,0.42636075,0.506681333,82069888,5683488,1861,2683,NaN,NaN,NaN
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,4096,8,21224759,current_indicator,0.550537109375,0.5547860119171046,0.004248902542104638,0.244082708,0.423243458,0.667326166,82069888,5683488,1861,2683,NaN,NaN,NaN
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,4096,9,21224760,current_indicator,0.546630859375,0.5547860119171046,0.008155152542104638,0.08208925,0.423374042,0.505463292,82069888,5683488,1861,2683,NaN,NaN,NaN
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,4096,10,21224761,current_indicator,0.5498046875,0.5547860119171046,0.004981324417104638,0.081087958,0.426981334,0.508069292,82069888,5683488,1861,2683,NaN,NaN,NaN
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,4096,11,21224762,current_indicator,0.553466796875,0.5547860119171046,0.0013192150421046378,0.08270675,0.425866291,0.508573041,82069888,5683488,1861,2683,NaN,NaN,NaN
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,4096,12,21224763,current_indicator,0.55517578125,0.5547860119171046,0.0003897693328953622,0.078515416,0.427485208,0.506000624,82069888,5683488,1861,2683,NaN,NaN,NaN
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,4096,13,21224764,current_indicator,0.54931640625,0.5547860119171046,0.005469605667104638,0.226211083,0.423445292,0.649656375,82069888,5683488,1861,2683,NaN,NaN,NaN
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,4096,14,21224765,current_indicator,0.54833984375,0.5547860119171046,0.006446168167104638,0.080011042,0.428174459,0.508185501,82069888,5683488,1861,2683,NaN,NaN,NaN
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,4096,15,21224766,current_indicator,0.550537109375,0.5547860119171046,0.004248902542104638,0.079357209,0.433593417,0.512950626,82069888,5683488,1861,2683,NaN,NaN,NaN
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,4096,16,21224767,current_indicator,0.552490234375,0.5547860119171046,0.002295777542104638,0.079809791,0.440869333,0.5206791239999999,82069888,5683488,1861,2683,NaN,NaN,NaN
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,4096,17,21224768,current_indicator,0.561279296875,0.5547860119171046,0.006493284957895362,0.083413875,0.42595325,0.509367125,82069888,5683488,1861,2683,NaN,NaN,NaN
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,4096,18,21224769,current_indicator,0.554931640625,0.5547860119171046,0.0001456287078953622,0.081989708,0.423404958,0.5053946659999999,82069888,5683488,1861,2683,NaN,NaN,NaN
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,4096,19,21224770,current_indicator,0.556884765625,0.5547860119171046,0.002098753707895362,0.261784541,0.430356333,0.6921408739999999,82069888,5683488,1861,2683,NaN,NaN,NaN
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,4096,20,21224771,current_indicator,0.556396484375,0.5547860119171046,0.0016104724578953622,0.082138542,0.429896625,0.512035167,82069888,5683488,1861,2683,NaN,NaN,NaN
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,4096,21,21224772,current_indicator,0.543701171875,0.5547860119171046,0.011084840042104638,0.082717083,0.432290042,0.515007125,82069888,5683488,1861,2683,NaN,NaN,NaN
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,4096,22,21224773,current_indicator,0.561279296875,0.5547860119171046,0.006493284957895362,0.082104167,0.42180075,0.5039049170000001,82069888,5683488,1861,2683,NaN,NaN,NaN
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,4096,23,21224774,current_indicator,0.552734375,0.5547860119171046,0.002051636917104638,0.081755708,0.430016083,0.511771791,82069888,5683488,1861,2683,NaN,NaN,NaN
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,4096,24,21224775,current_indicator,0.55224609375,0.5547860119171046,0.002539918167104638,0.265148542,0.432107833,0.697256375,82069888,5683488,1861,2683,NaN,NaN,NaN
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,4096,25,21224776,current_indicator,0.554931640625,0.5547860119171046,0.0001456287078953622,0.0811005,0.427186375,0.508286875,82069888,5683488,1861,2683,NaN,NaN,NaN
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,4096,26,21224777,current_indicator,0.55517578125,0.5547860119171046,0.0003897693328953622,0.081330458,0.425406083,0.506736541,82069888,5683488,1861,2683,NaN,NaN,NaN
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,4096,27,21224778,current_indicator,0.551513671875,0.5547860119171046,0.003272340042104638,0.078247458,0.42041525,0.498662708,82069888,5683488,1861,2683,NaN,NaN,NaN
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,4096,28,21224779,current_indicator,0.55224609375,0.5547860119171046,0.002539918167104638,0.080654958,0.419906625,0.500561583,82069888,5683488,1861,2683,NaN,NaN,NaN
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,4096,29,21224780,current_indicator,0.558837890625,0.5547860119171046,0.004051878707895362,0.080335375,0.419246042,0.49958141699999997,82069888,5683488,1861,2683,NaN,NaN,NaN
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,4096,30,21224781,current_indicator,0.5556640625,0.5547860119171046,0.0008780505828953622,0.254242916,0.424162292,0.678405208,82069888,5683488,1861,2683,NaN,NaN,NaN
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,4096,1,21224752,reduced_conditional,0.554768134797523,0.5547860119171046,1.787711958167737e-5,0.082663709,0.403711917,0.48637562599999995,82069888,112,1861,2,2027520,626688,4096
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,4096,2,21224753,reduced_conditional,0.5548847251497474,0.5547860119171046,9.871323264276644e-5,0.0807255,0.400789583,0.481515083,82069888,112,1861,2,2027520,626688,4096
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,4096,3,21224754,reduced_conditional,0.5546420845112038,0.5547860119171046,0.00014392740590085662,0.080274875,0.400573125,0.48084799999999994,82069888,112,1861,2,2027520,626688,4096
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,4096,4,21224755,reduced_conditional,0.5548104528505446,0.5547860119171046,2.4440933440006418e-5,0.080543,0.401185291,0.48172829100000003,82069888,112,1861,2,2027520,626688,4096
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,4096,5,21224756,reduced_conditional,0.5547928142040394,0.5547860119171046,6.802286934726176e-6,0.240978834,0.402161834,0.643140668,82069888,112,1861,2,2027520,626688,4096
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,4096,6,21224757,reduced_conditional,0.5549003746610097,0.5547860119171046,0.00011436274390508316,0.08080925,0.402905333,0.483714583,82069888,112,1861,2,2027520,626688,4096
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,4096,7,21224758,reduced_conditional,0.5547648016728381,0.5547860119171046,2.1210244266489653e-5,0.080625667,0.406514625,0.48714029200000003,82069888,112,1861,2,2027520,626688,4096
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,4096,8,21224759,reduced_conditional,0.5548578167147233,0.5547860119171046,7.180479761870195e-5,0.081616125,0.402401125,0.48401725,82069888,112,1861,2,2027520,626688,4096
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,4096,9,21224760,reduced_conditional,0.5548214243608048,0.5547860119171046,3.5412443700200136e-5,0.082195791,0.408363833,0.490559624,82069888,112,1861,2,2027520,626688,4096
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,4096,10,21224761,reduced_conditional,0.5548225100437703,0.5547860119171046,3.649812666561836e-5,0.080984917,0.402662958,0.483647875,82069888,112,1861,2,2027520,626688,4096
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,4096,11,21224762,reduced_conditional,0.5546624892545067,0.5547860119171046,0.00012352266259796352,0.220108417,0.410585959,0.630694376,82069888,112,1861,2,2027520,626688,4096
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,4096,12,21224763,reduced_conditional,0.5547688065694448,0.5547860119171046,1.7205347659809966e-5,0.08262225,0.403111958,0.485734208,82069888,112,1861,2,2027520,626688,4096
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,4096,13,21224764,reduced_conditional,0.5547684942760217,0.5547860119171046,1.7517641082931412e-5,0.080986417,0.40661625,0.487602667,82069888,112,1861,2,2027520,626688,4096
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,4096,14,21224765,reduced_conditional,0.5547672588211838,0.5547860119171046,1.8753095920809315e-5,0.080836167,0.401225083,0.48206125,82069888,112,1861,2,2027520,626688,4096
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,4096,15,21224766,reduced_conditional,0.5548187296911467,0.5547860119171046,3.271777404201259e-5,0.0808215,0.401496292,0.48231779199999997,82069888,112,1861,2,2027520,626688,4096
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,4096,16,21224767,reduced_conditional,0.554847826171195,0.5547860119171046,6.181425409035324e-5,0.245228667,0.401662917,0.646891584,82069888,112,1861,2,2027520,626688,4096
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,4096,17,21224768,reduced_conditional,0.5547165674535119,0.5547860119171046,6.944446359269385e-5,0.080236833,0.401288875,0.481525708,82069888,112,1861,2,2027520,626688,4096
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,4096,18,21224769,reduced_conditional,0.5546976143459331,0.5547860119171046,8.839757117151681e-5,0.079205708,0.401316583,0.480522291,82069888,112,1861,2,2027520,626688,4096
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,4096,19,21224770,reduced_conditional,0.554820651049505,0.5547860119171046,3.463913240031591e-5,0.080559291,0.401171583,0.48173087400000003,82069888,112,1861,2,2027520,626688,4096
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,4096,20,21224771,reduced_conditional,0.554706742743441,0.5547860119171046,7.926917366363195e-5,0.080127667,0.400651792,0.480779459,82069888,112,1861,2,2027520,626688,4096
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,4096,21,21224772,reduced_conditional,0.5548894062692493,0.5547860119171046,0.00010339435214468118,0.080915542,0.40117275,0.48208829200000003,82069888,112,1861,2,2027520,626688,4096
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,4096,22,21224773,reduced_conditional,0.5549235443846687,0.5547860119171046,0.00013753246756409432,0.249533917,0.401977542,0.651511459,82069888,112,1861,2,2027520,626688,4096
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,4096,23,21224774,reduced_conditional,0.554887376678787,0.5547860119171046,0.000101364761682321,0.0806085,0.40814625,0.48875475,82069888,112,1861,2,2027520,626688,4096
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,4096,24,21224775,reduced_conditional,0.5548380309144295,0.5547860119171046,5.201899732487636e-5,0.080227917,0.403342333,0.48357025,82069888,112,1861,2,2027520,626688,4096
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,4096,25,21224776,reduced_conditional,0.5548416118788646,0.5547860119171046,5.559996175996673e-5,0.080222917,0.402881,0.483103917,82069888,112,1861,2,2027520,626688,4096
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,4096,26,21224777,reduced_conditional,0.5547822408499591,0.5547860119171046,3.7710671455526423e-6,0.081116542,0.402063375,0.483179917,82069888,112,1861,2,2027520,626688,4096
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,4096,27,21224778,reduced_conditional,0.5546929544641683,0.5547860119171046,9.305745293630707e-5,0.080717916,0.402605417,0.483323333,82069888,112,1861,2,2027520,626688,4096
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,4096,28,21224779,reduced_conditional,0.5546924029370863,0.5547860119171046,9.360898001831153e-5,0.222228292,0.416076292,0.638304584,82069888,112,1861,2,2027520,626688,4096
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,4096,29,21224780,reduced_conditional,0.5546170486752486,0.5547860119171046,0.00016896324185600164,0.080840417,0.401663208,0.482503625,82069888,112,1861,2,2027520,626688,4096
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,4096,30,21224781,reduced_conditional,0.5547262832589318,0.5547860119171046,5.9728658172830684e-5,0.080873792,0.401630541,0.482504333,82069888,112,1861,2,2027520,626688,4096
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,16384,1,22453552,current_indicator,0.55194091796875,0.5547860119171046,0.002845093948354638,0.520852292,1.69729975,2.218152042,333730688,22001952,1981,2683,NaN,NaN,NaN
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,16384,2,22453553,current_indicator,0.5565185546875,0.5547860119171046,0.0017325427703953622,0.504551375,1.715819,2.220370375,335303552,20429088,1981,2683,NaN,NaN,NaN
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,16384,3,22453554,current_indicator,0.55303955078125,0.5547860119171046,0.0017464611358546378,0.525157792,1.674881292,2.200039084,338449280,17283360,1981,2683,NaN,NaN,NaN
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,16384,4,22453555,current_indicator,0.55548095703125,0.5547860119171046,0.0006949451141453622,0.511223958,1.6760695,2.187293458,338449280,17283360,1981,2683,NaN,NaN,NaN
equicorr_cdf_rho0_3_d20,20,18,0.3,cdf,sobol_owen,16384,5,22453556,current_indicator,0.5545654296875,0.5547860119171046,0.0002205822296046378,0.511664542,1.70453275,2.216197292,338449280,17283360,1981,2683,NaN,NaN,NaN
