industry,transform,pattern_index,pattern,terminal_adjacent,integration_dimension,N,R,seed,model_probability,numerical_se,empirical_frequency,runtime_s
NoDur,absolute,81,4-2-3-1-5,false,3,4096,8,2048101,0.007998260747962668,1.2263682035305164e-6,0.007249466950959489,0.694546958
NoDur,absolute,82,4-2-3-5-1,false,3,4096,8,2048201,0.008178528814567711,8.299547687110193e-7,0.008315565031982943,0.667746916
NoDur,absolute,83,4-2-5-1-3,false,3,4096,8,2048301,0.008520003142157047,1.2333521447142336e-6,0.008528784648187633,0.712523458
NoDur,absolute,84,4-2-5-3-1,false,3,4096,8,2048401,0.00863001414703383,3.929320799617937e-7,0.008742004264392323,0.890125459
NoDur,absolute,85,4-3-1-2-5,true,4,4096,8,2048501,0.008532580930238986,4.797876717325569e-6,0.007462686567164179,0.940446709
NoDur,absolute,86,4-3-1-5-2,false,3,4096,8,2048601,0.008207007187479212,1.211266082806621e-6,0.008742004264392323,0.661601959
NoDur,absolute,87,4-3-2-1-5,true,4,4096,8,2048701,0.00784397400563152,7.2535400209064125e-6,0.008528784648187633,0.920862334
NoDur,absolute,88,4-3-2-5-1,false,3,4096,8,2048801,0.00811582394593584,1.0546937662209027e-6,0.00788912579957356,0.669857125
NoDur,absolute,89,4-3-5-1-2,true,4,4096,8,2048901,0.00791854866893205,5.056501979525784e-6,0.007462686567164179,0.874587041
NoDur,absolute,90,4-3-5-2-1,true,4,4096,8,2049001,0.008464164937056609,6.346507797674521e-6,0.009381663113006396,0.880450875
NoDur,absolute,91,4-5-1-2-3,true,4,4096,8,2049101,0.00826025980411353,5.666443606486895e-6,0.010874200426439232,0.937403833
NoDur,absolute,92,4-5-1-3-2,false,3,4096,8,2049201,0.008006907358699909,6.641659044836942e-7,0.008955223880597015,0.885052083
NoDur,absolute,93,4-5-2-1-3,true,4,4096,8,2049301,0.008506186849593585,4.282437839726603e-6,0.005970149253731343,0.947499875
NoDur,absolute,94,4-5-2-3-1,false,3,4096,8,2049401,0.00877473691168982,4.552744071183072e-7,0.008955223880597015,0.673331166
NoDur,absolute,95,4-5-3-1-2,true,4,4096,8,2049501,0.008114146576400288,6.259573968120581e-7,0.008742004264392323,0.897583375
NoDur,absolute,96,4-5-3-2-1,true,4,4096,8,2049601,0.00865571706419967,9.001075420317014e-7,0.010021321961620469,0.900306
NoDur,absolute,97,5-1-2-3-4,true,4,4096,8,2049701,0.008252382852566574,4.992592767559753e-6,0.008315565031982943,0.959678042
NoDur,absolute,98,5-1-2-4-3,true,4,4096,8,2049801,0.008058495549563812,6.765434803835751e-7,0.007249466950959489,1.146307916
NoDur,absolute,99,5-1-3-2-4,false,3,4096,8,2049901,0.008022019857040154,8.45188417191806e-7,0.006396588486140725,0.701153
NoDur,absolute,100,5-1-3-4-2,false,3,4096,8,2050001,0.00839676237334993,3.937193588708309e-7,0.005970149253731343,0.688106083
NoDur,absolute,101,5-1-4-2-3,false,3,4096,8,2050101,0.007887514118194633,6.358499098274086e-7,0.006823027718550106,0.696003916
NoDur,absolute,102,5-1-4-3-2,false,3,4096,8,2050201,0.008375874245503208,2.8318830459064155e-7,0.008528784648187633,0.680382375
NoDur,absolute,103,5-2-1-3-4,true,4,4096,8,2050301,0.008326212217685584,2.7804249912218187e-6,0.010021321961620469,0.939870917
NoDur,absolute,104,5-2-1-4-3,true,4,4096,8,2050401,0.008255463708561242,1.087537943346393e-6,0.0061833688699360345,0.93354975
NoDur,absolute,105,5-2-3-1-4,false,3,4096,8,2050501,0.008505468054833782,9.309353262513681e-7,0.010447761194029851,0.714619417
NoDur,absolute,106,5-2-3-4-1,false,3,4096,8,2050601,0.008816114765262693,2.9856765937351986e-7,0.012153518123667377,0.714267417
NoDur,absolute,107,5-2-4-1-3,false,3,4096,8,2050701,0.008203202133916052,3.5147746049325346e-7,0.00810234541577825,0.871964959
NoDur,absolute,108,5-2-4-3-1,false,3,4096,8,2050801,0.00857654102476452,2.3175385168625928e-7,0.009808102345415778,0.680028167
NoDur,absolute,109,5-3-1-2-4,true,4,4096,8,2050901,0.008129494563806046,1.0333942641112204e-6,0.009594882729211088,0.938476542
NoDur,absolute,110,5-3-1-4-2,false,3,4096,8,2051001,0.008513954703684547,1.432150604475674e-7,0.009594882729211088,0.678807917
NoDur,absolute,111,5-3-2-1-4,true,4,4096,8,2051101,0.00854276511902136,7.464255435552617e-7,0.007462686567164179,0.942639083
NoDur,absolute,112,5-3-2-4-1,false,3,4096,8,2051201,0.008735688791425123,1.81644179300918e-7,0.006396588486140725,0.68787925
NoDur,absolute,113,5-3-4-1-2,true,4,4096,8,2051301,0.008690746106253254,1.5098536364771566e-7,0.00788912579957356,1.106498791
NoDur,absolute,114,5-3-4-2-1,true,4,4096,8,2051401,0.008563237048866764,3.935065440142018e-7,0.009594882729211088,0.894326291
NoDur,absolute,115,5-4-1-2-3,true,4,4096,8,2051501,0.008061965766543513,8.686491560850559e-7,0.008955223880597015,0.932211125
NoDur,absolute,116,5-4-1-3-2,false,3,4096,8,2051601,0.008362080788086253,1.0405710649485423e-7,0.007462686567164179,0.676828625
NoDur,absolute,117,5-4-2-1-3,true,4,4096,8,2051701,0.008183466423495921,7.224279819269353e-7,0.00788912579957356,0.931823125
NoDur,absolute,118,5-4-2-3-1,false,3,4096,8,2051801,0.008562612028313536,9.973176831342751e-8,0.00767590618336887,0.683316
NoDur,absolute,119,5-4-3-1-2,true,4,4096,8,2051901,0.008549887688076884,8.629326919619891e-7,0.008955223880597015,0.887313458
NoDur,absolute,120,5-4-3-2-1,true,4,4096,8,2052001,0.008630548557684626,1.0406704901123474e-6,0.00788912579957356,1.038817833
Durbl,returns,1,1-2-3-4-5,false,3,4096,8,2940101,0.00836888586608932,5.084037363405768e-7,0.004088307440719542,0.768735041
Durbl,returns,2,1-2-3-5-4,false,3,4096,8,2940201,0.008316761819706859,3.378921997544556e-7,0.006336876533115291,0.288719667
Durbl,returns,3,1-2-4-3-5,false,3,4096,8,2940301,0.008070410308525736,1.5767708832095682e-7,0.007563368765331153,0.279487084
Durbl,returns,4,1-2-4-5-3,false,3,4096,8,2940401,0.008182502846403013,7.137050145495184e-7,0.007972199509403107,0.300895333
Durbl,returns,5,1-2-5-3-4,false,3,4096,8,2940501,0.008191471758612597,9.485952073005094e-8,0.009607522485690924,0.493282833
Durbl,returns,6,1-2-5-4-3,false,3,4096,8,2940601,0.008397007869235366,8.117056807717085e-7,0.005723630417007359,0.298745708
Durbl,returns,7,1-3-2-4-5,false,3,4096,8,2940701,0.008830604622692495,1.7252260252000832e-7,0.009607522485690924,0.268837125
Durbl,returns,8,1-3-2-5-4,false,3,4096,8,2940801,0.008723692258218205,2.055382508113194e-7,0.007563368765331153,0.287636833
Durbl,returns,9,1-3-4-2-5,false,3,4096,8,2940901,0.008966491121863464,1.8386718262119582e-7,0.009607522485690924,0.278963375
Durbl,returns,10,1-3-4-5-2,false,3,4096,8,2941001,0.008956991838486604,8.30628903187378e-7,0.006950122649223222,0.300682291
Durbl,returns,11,1-3-5-2-4,false,3,4096,8,2941101,0.008517657539689494,2.2864171201927628e-7,0.008994276369582993,0.291053292
Durbl,returns,12,1-3-5-4-2,false,3,4096,8,2941201,0.008614748407209698,8.077703780027275e-7,0.006745707277187245,0.30165475
Durbl,returns,13,1-4-2-3-5,false,3,4096,8,2941301,0.0080816033415601,1.930095259085139e-7,0.008381030253475062,0.265222375
Durbl,returns,14,1-4-2-5-3,false,3,4096,8,2941401,0.008156204654665187,2.3232271872283774e-7,0.009403107113654947,0.288080458
Durbl,returns,15,1-4-3-2-5,false,3,4096,8,2941501,0.008483061139923167,5.004742539965228e-7,0.008381030253475062,0.265530042
Durbl,returns,16,1-4-3-5-2,false,3,4096,8,2941601,0.008461596255555644,1.4802016897979352e-6,0.008381030253475062,0.285602459
Durbl,returns,17,1-4-5-2-3,false,3,4096,8,2941701,0.008364722304181338,1.5734731109460022e-7,0.007972199509403107,0.282576084
Durbl,returns,18,1-4-5-3-2,false,3,4096,8,2941801,0.008243599352148688,1.5103060575883885e-6,0.00919869174161897,0.2888495
Durbl,returns,19,1-5-2-3-4,true,4,4096,8,2941901,0.008117547014246138,4.981893667719848e-7,0.006541291905151268,0.397286375
Durbl,returns,20,1-5-2-4-3,true,4,4096,8,2942001,0.008344346242930577,4.4373249986619186e-7,0.006132461161079314,0.417646167
Durbl,returns,21,1-5-3-2-4,true,4,4096,8,2942101,0.007983872797509846,8.718004328002813e-7,0.007972199509403107,0.403624166
Durbl,returns,22,1-5-3-4-2,true,4,4096,8,2942201,0.008012878241234365,1.5726189800850625e-6,0.009811937857726901,0.455934708
Durbl,returns,23,1-5-4-2-3,true,4,4096,8,2942301,0.008353522066953303,6.469208970100883e-7,0.009811937857726901,0.585370542
Durbl,returns,24,1-5-4-3-2,true,4,4096,8,2942401,0.008149864190913474,6.899130626543063e-6,0.007358953393295176,0.404409708
Durbl,returns,25,2-1-3-4-5,false,3,4096,8,2942501,0.00823232408117145,1.191779139335484e-6,0.00919869174161897,0.290367375
Durbl,returns,26,2-1-3-5-4,false,3,4096,8,2942601,0.00819849776728264,7.820815710302622e-7,0.007358953393295176,0.312331417
Durbl,returns,27,2-1-4-3-5,false,3,4096,8,2942701,0.008048853625520762,1.7620083912736783e-6,0.009403107113654947,0.308410583
Durbl,returns,28,2-1-4-5-3,false,3,4096,8,2942801,0.008215133714209974,2.3628019588686147e-6,0.008789860997547016,0.331112542
Durbl,returns,29,2-1-5-3-4,true,4,4096,8,2942901,0.00816008909702592,1.0856669778769512e-6,0.008176614881439084,0.425116625
Durbl,returns,30,2-1-5-4-3,true,4,4096,8,2943001,0.008395535528241984,8.582684895379824e-6,0.00776778413736713,0.649173958
Durbl,returns,31,2-3-1-4-5,false,3,4096,8,2943101,0.008166580975935958,1.3431430881835623e-6,0.007154538021259199,0.286482833
Durbl,returns,32,2-3-1-5-4,true,4,4096,8,2943201,0.00814709704916128,5.846679935837286e-6,0.008176614881439084,0.425221041
Durbl,returns,33,2-3-4-1-5,true,4,4096,8,2943301,0.00817175044162982,1.040042100092534e-5,0.006950122649223222,0.372391875
Durbl,returns,34,2-3-4-5-1,true,4,4096,8,2943401,0.008224051457774776,9.796815758919706e-6,0.006336876533115291,0.372207291
Durbl,returns,35,2-3-5-1-4,true,4,4096,8,2943501,0.008298116641227241,4.925374970808981e-6,0.007154538021259199,0.423834083
Durbl,returns,36,2-3-5-4-1,false,3,4096,8,2943601,0.008391067425902194,1.1043639467745625e-6,0.005519215044971382,0.296434042
Durbl,returns,37,2-4-1-3-5,false,3,4096,8,2943701,0.008547282065602003,1.0542903169509917e-6,0.00776778413736713,0.312219042
Durbl,returns,38,2-4-1-5-3,true,4,4096,8,2943801,0.008763401161718393,7.434720607392005e-6,0.006950122649223222,0.445310792
Durbl,returns,39,2-4-3-1-5,true,4,4096,8,2943901,0.008685287337113282,1.3082104213465002e-6,0.008381030253475062,0.392992917
Durbl,returns,40,2-4-3-5-1,true,4,4096,8,2944001,0.008721913120385656,2.055303341244782e-6,0.008585445625511038,0.388680834
Durbl,returns,41,2-4-5-1-3,true,4,4096,8,2944101,0.008789847223631388,7.873469648018455e-6,0.008994276369582993,0.438512208
Durbl,returns,42,2-4-5-3-1,false,3,4096,8,2944201,0.008599190175039139,1.7401620874674068e-6,0.006950122649223222,0.311492792
Durbl,returns,43,2-5-1-3-4,true,4,4096,8,2944301,0.008175700264848606,6.245018528018626e-7,0.009607522485690924,0.425062458
Durbl,returns,44,2-5-1-4-3,true,4,4096,8,2944401,0.00835666859023653,5.440987067173051e-6,0.009811937857726901,0.435640042
Durbl,returns,45,2-5-3-1-4,false,3,4096,8,2944501,0.008345951847475155,5.802304426508639e-7,0.008994276369582993,0.320906083
Durbl,returns,46,2-5-3-4-1,false,3,4096,8,2944601,0.00842521315653716,4.5044815002018837e-7,0.006541291905151268,0.299625917
Durbl,returns,47,2-5-4-1-3,false,3,4096,8,2944701,0.008206451588613514,1.78400334139319e-6,0.01062959934587081,0.332851334
Durbl,returns,48,2-5-4-3-1,false,3,4096,8,2944801,0.008111837699377789,2.1906646325631194e-6,0.007358953393295176,0.309777542
Durbl,returns,49,3-1-2-4-5,false,3,4096,8,2944901,0.008480258350715465,2.2908990001046528e-7,0.009811937857726901,0.32723775
Durbl,returns,50,3-1-2-5-4,false,3,4096,8,2945001,0.008424826642364968,2.874945719205004e-7,0.008381030253475062,0.492775833
Durbl,returns,51,3-1-4-2-5,false,3,4096,8,2945101,0.008610992269864799,9.234746041390348e-7,0.006950122649223222,0.320431
Durbl,returns,52,3-1-4-5-2,false,3,4096,8,2945201,0.008643519628918517,2.615734913763071e-6,0.008381030253475062,0.322265042
Durbl,returns,53,3-1-5-2-4,true,4,4096,8,2945301,0.008308162083337272,6.211535716548288e-7,0.009811937857726901,0.4269665
Durbl,returns,54,3-1-5-4-2,true,4,4096,8,2945401,0.00836739275447981,6.69241587894705e-6,0.006950122649223222,0.436472208
Durbl,returns,55,3-2-1-4-5,false,3,4096,8,2945501,0.007970312149460736,2.2549113340450717e-7,0.009811937857726901,0.295666542
Durbl,returns,56,3-2-1-5-4,true,4,4096,8,2945601,0.007985646151122891,8.835529612878463e-7,0.012469337694194603,0.423909208
Durbl,returns,57,3-2-4-1-5,true,4,4096,8,2945701,0.007846769196048809,5.186391931643322e-7,0.00776778413736713,0.377782667
Durbl,returns,58,3-2-4-5-1,true,4,4096,8,2945801,0.007867272724478413,7.187838768630831e-7,0.008585445625511038,0.569013458
Durbl,returns,59,3-2-5-1-4,true,4,4096,8,2945901,0.008121272916307985,6.110853871408818e-7,0.007972199509403107,0.427859334
Durbl,returns,60,3-2-5-4-1,false,3,4096,8,2946001,0.008113089298525921,1.3435462800952262e-7,0.006745707277187245,0.290773667
Durbl,returns,61,3-4-1-2-5,false,3,4096,8,2946101,0.008110519701321551,4.3236860044384214e-7,0.00919869174161897,0.305611792
Durbl,returns,62,3-4-1-5-2,true,4,4096,8,2946201,0.00811463921636184,4.91762521060186e-6,0.005723630417007359,0.44260075
Durbl,returns,63,3-4-2-1-5,true,4,4096,8,2946301,0.007866238905530298,4.477471126121617e-7,0.006132461161079314,0.389627167
Durbl,returns,64,3-4-2-5-1,true,4,4096,8,2946401,0.00784672258503069,5.513465709778173e-7,0.008176614881439084,0.391787458
Durbl,returns,65,3-4-5-1-2,true,4,4096,8,2946501,0.007991988700038033,7.181534851211207e-6,0.008585445625511038,0.648099708
Durbl,returns,66,3-4-5-2-1,false,3,4096,8,2946601,0.007975066966047408,4.1600177571351377e-7,0.006132461161079314,0.31316925
Durbl,returns,67,3-5-1-2-4,true,4,4096,8,2946701,0.008380298561467258,7.893079346914495e-7,0.008789860997547016,0.417664167
Durbl,returns,68,3-5-1-4-2,true,4,4096,8,2946801,0.008314293285426098,4.5254573708090014e-6,0.007972199509403107,0.434637333
Durbl,returns,69,3-5-2-1-4,false,3,4096,8,2946901,0.00864656613218352,3.607557505480426e-7,0.008789860997547016,0.317023917
Durbl,returns,70,3-5-2-4-1,false,3,4096,8,2947001,0.008617468441337737,2.1828991925169936e-7,0.007154538021259199,0.296490083
Durbl,returns,71,3-5-4-1-2,false,3,4096,8,2947101,0.008430281917515898,2.2232916311433406e-6,0.007563368765331153,0.333479375
Durbl,returns,72,3-5-4-2-1,false,3,4096,8,2947201,0.008487218130735906,4.4382009461605504e-7,0.01062959934587081,0.306294417
Durbl,returns,73,4-1-2-3-5,false,3,4096,8,2947301,0.008116028431171748,3.367547422021246e-7,0.008176614881439084,0.514831042
Durbl,returns,74,4-1-2-5-3,false,3,4096,8,2947401,0.008210051200174075,2.2853901344887098e-7,0.008585445625511038,0.31661475
Durbl,returns,75,4-1-3-2-5,false,3,4096,8,2947501,0.008427128345401071,4.147082247456235e-7,0.00776778413736713,0.293919417
Durbl,returns,76,4-1-3-5-2,false,3,4096,8,2947601,0.008345050344842212,7.660693614514526e-7,0.006336876533115291,0.316999625
Durbl,returns,77,4-1-5-2-3,true,4,4096,8,2947701,0.008359810105227215,1.0726076303324546e-6,0.008585445625511038,0.422749958
Durbl,returns,78,4-1-5-3-2,true,4,4096,8,2947801,0.008180743566167808,4.063533081893562e-6,0.008176614881439084,0.422116416
Durbl,returns,79,4-2-1-3-5,false,3,4096,8,2947901,0.008601637115369138,1.2459839513384194e-7,0.010016353229762878,0.30029725
Durbl,returns,80,4-2-1-5-3,true,4,4096,8,2948001,0.008787967948158112,5.312096687983004e-7,0.007154538021259199,0.423497208
Durbl,returns,81,4-2-3-1-5,true,4,4096,8,2948101,0.008720859476985972,5.813792944659884e-7,0.008585445625511038,0.376686416
Durbl,returns,82,4-2-3-5-1,true,4,4096,8,2948201,0.008688841347339743,5.929330960747762e-7,0.00919869174161897,0.587605083
Durbl,returns,83,4-2-5-1-3,true,4,4096,8,2948301,0.00876644588517295,3.728126600931641e-7,0.007358953393295176,0.429630583
Durbl,returns,84,4-2-5-3-1,false,3,4096,8,2948401,0.008545936488362445,8.930827682509605e-8,0.008994276369582993,0.295277542
Durbl,returns,85,4-3-1-2-5,false,3,4096,8,2948501,0.008388489828053573,1.7602291491565801e-7,0.01062959934587081,0.290115791
Durbl,returns,86,4-3-1-5-2,true,4,4096,8,2948601,0.008294335378580996,1.7995572075002845e-6,0.011038430089942763,0.421749417
Durbl,returns,87,4-3-2-1-5,true,4,4096,8,2948701,0.008219060649306022,3.5306553922618516e-7,0.008176614881439084,0.376876083
Durbl,returns,88,4-3-2-5-1,true,4,4096,8,2948801,0.008164091836699673,2.661016929048656e-7,0.011651676206050695,0.373706292
Durbl,returns,89,4-3-5-1-2,true,4,4096,8,2948901,0.008150989653322017,1.2228510498387373e-6,0.006745707277187245,0.42140475
Durbl,returns,90,4-3-5-2-1,false,3,4096,8,2949001,0.008168972120638173,1.0815703227620735e-7,0.008789860997547016,0.296348834
Durbl,returns,91,4-5-1-2-3,true,4,4096,8,2949101,0.008393313442314688,1.0608894000141458e-6,0.00776778413736713,0.419852958
Durbl,returns,92,4-5-1-3-2,true,4,4096,8,2949201,0.008144636658216279,6.7888174752923315e-6,0.005928045789043336,0.42432
Durbl,returns,93,4-5-2-1-3,false,3,4096,8,2949301,0.00821190794619341,2.3262709957877594e-7,0.00776778413736713,0.320162584
Durbl,returns,94,4-5-2-3-1,false,3,4096,8,2949401,0.008043933239912676,2.5202212586365934e-7,0.00919869174161897,0.298241917
Durbl,returns,95,4-5-3-1-2,false,3,4096,8,2949501,0.008199937230721694,7.258395370626824e-7,0.00919869174161897,0.325029625
Durbl,returns,96,4-5-3-2-1,false,3,4096,8,2949601,0.00823421586873127,5.916831281097984e-7,0.007358953393295176,0.298399709
Durbl,returns,97,5-1-2-3-4,true,4,4096,8,2949701,0.008158551294630527,7.990653842416562e-7,0.007154538021259199,0.402358375
Durbl,returns,98,5-1-2-4-3,true,4,4096,8,2949801,0.0083519090881964,6.019134825254276e-7,0.006950122649223222,0.414541959
Durbl,returns,99,5-1-3-2-4,true,4,4096,8,2949901,0.008012854981122093,4.824748817263079e-7,0.007972199509403107,0.611556167
Durbl,returns,100,5-1-3-4-2,true,4,4096,8,2950001,0.007985281511508,1.566881252062286e-6,0.007154538021259199,0.415301666
Durbl,returns,101,5-1-4-2-3,true,4,4096,8,2950101,0.008341887275853523,5.065451604407047e-7,0.007563368765331153,0.398835834
Durbl,returns,102,5-1-4-3-2,true,4,4096,8,2950201,0.00811877542262468,6.685786460578377e-6,0.007972199509403107,0.406110208
Durbl,returns,103,5-2-1-3-4,false,3,4096,8,2950301,0.008241229255637859,1.9088782962563e-7,0.011651676206050695,0.284086042
Durbl,returns,104,5-2-1-4-3,false,3,4096,8,2950401,0.008360268038647515,4.4760313819197797e-7,0.007563368765331153,0.298336791
Durbl,returns,105,5-2-3-1-4,false,3,4096,8,2950501,0.008461933190434388,9.175311409904311e-7,0.008789860997547016,0.2877375
Durbl,returns,106,5-2-3-4-1,false,3,4096,8,2950601,0.008480591610379055,7.277579128832471e-7,0.009403107113654947,0.26556075
Durbl,returns,107,5-2-4-1-3,false,3,4096,8,2950701,0.008150525605466159,4.669536161482097e-7,0.00919869174161897,0.298743125
Durbl,returns,108,5-2-4-3-1,false,3,4096,8,2950801,0.008076833460990345,1.9963191921151397e-7,0.007972199509403107,0.279368
Durbl,returns,109,5-3-1-2-4,false,3,4096,8,2950901,0.008617812907201289,3.3254810564506795e-7,0.007972199509403107,0.289335041
Durbl,returns,110,5-3-1-4-2,false,3,4096,8,2951001,0.008518797111818488,9.526112745875603e-7,0.011242845461978741,0.299264542
Durbl,returns,111,5-3-2-1-4,false,3,4096,8,2951101,0.008962628566105225,3.8310037964676475e-7,0.00776778413736713,0.289446792
Durbl,returns,112,5-3-2-4-1,false,3,4096,8,2951201,0.008971026974805056,1.7946248597473066e-7,0.01062959934587081,0.266506625
Durbl,returns,113,5-3-4-1-2,false,3,4096,8,2951301,0.00872626161772219,1.3027098623373768e-6,0.009403107113654947,0.298426291
Durbl,returns,114,5-3-4-2-1,false,3,4096,8,2951401,0.008835478012278948,1.7941290513456836e-7,0.008176614881439084,0.276777083
Durbl,returns,115,5-4-1-2-3,false,3,4096,8,2951501,0.00839270571017496,1.2186672590079164e-7,0.011242845461978741,0.286015084
Durbl,returns,116,5-4-1-3-2,false,3,4096,8,2951601,0.00818656796278579,1.9244728846926136e-6,0.010016353229762878,0.288021708
Durbl,returns,117,5-4-2-1-3,false,3,4096,8,2951701,0.008176931115182393,2.5040010479019764e-7,0.010834014717906787,0.285955084
Durbl,returns,118,5-4-2-3-1,false,3,4096,8,2951801,0.008066554116918666,2.422443957468434e-7,0.00919869174161897,0.262704166
Durbl,returns,119,5-4-3-1-2,false,3,4096,8,2951901,0.008316026251998364,6.956763069721918e-7,0.01062959934587081,0.440766792
Durbl,returns,120,5-4-3-2-1,false,3,4096,8,2952001,0.008368518931509122,5.939038941795412e-7,0.00919869174161897,0.263912083
